Time [s],Channel 3,Channel 4,Channel 5
0.005741792,0,0,1
0.005742917,0,0,0
0.005744167,0,0,1
0.005745292,0,0,0
0.005745917,1,0,0
0.005746667,1,0,1
0.005747792,1,0,0
0.005748542,0,0,0
0.005749042,0,0,1
0.005750208,0,0,0
0.005751458,0,0,1
0.005752583,0,0,0
0.005753208,1,0,0
0.005753958,1,0,1
0.005755083,1,0,0
0.005756458,1,0,1
0.005757583,1,0,0
0.005758958,1,0,1
0.005759958,1,0,0
0.005762375,0,0,0
0.005762875,0,0,1
0.005764000,0,0,0
0.005764625,1,0,0
0.005765375,1,0,1
0.005766500,1,0,0
0.005767875,1,0,1
0.005769000,1,0,0
0.005770375,1,0,1
0.005771542,1,0,0
0.005772292,0,0,0
0.005772792,0,0,1
0.005773917,0,0,0
0.005775167,0,0,1
0.005776292,0,0,0
0.005777542,0,0,1
0.005778667,0,0,0
0.005779917,0,0,1
0.005780917,0,0,0
0.005781708,0,1,0
0.005844917,0,0,0
0.005847583,0,0,1
0.005848708,0,0,0
0.005849958,0,0,1
0.005851083,0,0,0
0.005851708,1,0,0
0.005852458,1,0,1
0.005853583,1,0,0
0.005854333,0,0,0
0.005854833,0,0,1
0.005855958,0,0,0
0.005857250,0,0,1
0.005858375,0,0,0
0.005859000,1,0,0
0.005859750,1,0,1
0.005860875,1,0,0
0.005861625,0,0,0
0.005862125,0,0,1
0.005863250,0,0,0
0.005863875,1,0,0
0.005864625,1,0,1
0.005865625,1,0,0
0.005868042,0,0,0
0.005868542,0,0,1
0.005869667,0,0,0
0.005870917,0,0,1
0.005872042,0,0,0
0.005872667,1,0,0
0.005873417,1,0,1
0.005874542,1,0,0
0.005875292,0,0,0
0.005875792,0,0,1
0.005876958,0,0,0
0.005877583,1,0,0
0.005878333,1,0,1
0.005879458,1,0,0
0.005880833,1,0,1
0.005881958,1,0,0
0.005883333,1,0,1
0.005884458,1,0,0
0.005885208,0,0,0
0.005885708,0,0,1
0.005886750,0,0,0
0.005887500,0,1,0
0.005892125,0,0,0
0.005894750,0,0,1
0.005895875,0,0,0
0.005897167,0,0,1
0.005898292,0,0,0
0.005898917,1,0,0
0.005899667,1,0,1
0.005900792,1,0,0
0.005901542,0,0,0
0.005902042,0,0,1
0.005903167,0,0,0
0.005904417,0,0,1
0.005905542,0,0,0
0.005906792,0,0,1
0.005907958,0,0,0
0.005909208,0,0,1
0.005910333,0,0,0
0.005911583,0,0,1
0.005912583,0,0,0
0.005914833,1,0,0
0.005915583,1,0,1
0.005916708,1,0,0
0.005917458,0,0,0
0.005917958,0,0,1
0.005919125,0,0,0
0.005920375,0,0,1
0.005921500,0,0,0
0.005922750,0,0,1
0.005923875,0,0,0
0.005924500,1,0,0
0.005925250,1,0,1
0.005926375,1,0,0
0.005927750,1,0,1
0.005928917,1,0,0
0.005930292,1,0,1
0.005931417,1,0,0
0.005932167,0,0,0
0.005932667,0,0,1
0.005933667,0,0,0
0.005934417,0,1,0
0.005938792,0,0,0
0.005941458,0,0,1
0.005942583,0,0,0
0.005943833,0,0,1
0.005944958,0,0,0
0.005945583,1,0,0
0.005946333,1,0,1
0.005947458,1,0,0
0.005948208,0,0,0
0.005948708,0,0,1
0.005949833,0,0,0
0.005951125,0,0,1
0.005952250,0,0,0
0.005952875,1,0,0
0.005953625,1,0,1
0.005954750,1,0,0
0.005956125,1,0,1
0.005957250,1,0,0
0.005958625,1,0,1
0.005959625,1,0,0
0.005962042,0,0,0
0.005962542,0,0,1
0.005963667,0,0,0
0.005964292,1,0,0
0.005965042,1,0,1
0.005966167,1,0,0
0.005967542,1,0,1
0.005968667,1,0,0
0.005970042,1,0,1
0.005971167,1,0,0
0.005971958,0,0,0
0.005972458,0,0,1
0.005973583,0,0,0
0.005974833,0,0,1
0.005975958,0,0,0
0.005977208,0,0,1
0.005978333,0,0,0
0.005979583,0,0,1
0.005980583,0,0,0
0.005981333,0,1,0
0.005985125,0,0,0
0.005987125,1,0,0
0.005987875,1,0,1
0.005989000,1,0,0
0.005990375,1,0,1
0.005991500,1,0,0
0.005992875,1,0,1
0.005994042,1,0,0
0.005994792,0,0,0
0.005995292,0,0,1
0.005996417,0,0,0
0.005997667,0,0,1
0.005998792,0,0,0
0.006000042,0,0,1
0.006001167,0,0,0
0.006002417,0,0,1
0.006003542,0,0,0
0.006004167,1,0,0
0.006004958,1,0,1
0.006005958,1,0,0
0.006008333,0,0,0
0.006008833,0,0,1
0.006009958,0,0,0
0.006011208,0,0,1
0.006012333,0,0,0
0.006013583,0,0,1
0.006014708,0,0,0
0.006016000,0,0,1
0.006017125,0,0,0
0.006018375,0,0,1
0.006019500,0,0,0
0.006020750,0,0,1
0.006021875,0,0,0
0.006023125,0,0,1
0.006024250,0,0,0
0.006025500,0,0,1
0.006026542,0,0,0
0.006027292,0,1,0
0.006031042,0,0,0
0.006033042,1,0,0
0.006033792,1,0,1
0.006034917,1,0,0
0.006036292,1,0,1
0.006037458,1,0,0
0.006038833,1,0,1
0.006039958,1,0,0
0.006040708,0,0,0
0.006041208,0,0,1
0.006042333,0,0,0
0.006043583,0,0,1
0.006044708,0,0,0
0.006045958,0,0,1
0.006047083,0,0,0
0.006047708,1,0,0
0.006048500,1,0,1
0.006049625,1,0,0
0.006050375,0,0,0
0.006050875,0,0,1
0.006051875,0,0,0
0.006054750,0,0,1
0.006055875,0,0,0
0.006057125,0,0,1
0.006058250,0,0,0
0.006059542,0,0,1
0.006060667,0,0,0
0.006061917,0,0,1
0.006063042,0,0,0
0.006064292,0,0,1
0.006065417,0,0,0
0.006066667,0,0,1
0.006067792,0,0,0
0.006069042,0,0,1
0.006070167,0,0,0
0.006071458,0,0,1
0.006072458,0,0,0
0.006073208,0,1,0
0.006089750,0,0,0
0.006091625,1,0,0
0.006092375,1,0,1
0.006093542,1,0,0
0.006094292,0,0,0
0.006094792,0,0,1
0.006095917,0,0,0
0.006096542,1,0,0
0.006097292,1,0,1
0.006098417,1,0,0
0.006099167,0,0,0
0.006099667,0,0,1
0.006100792,0,0,0
0.006102042,0,0,1
0.006103167,0,0,0
0.006104458,0,0,1
0.006105583,0,0,0
0.006106833,0,0,1
0.006107958,0,0,0
0.006109208,0,0,1
0.006110208,0,0,0
0.006114333,0,0,1
0.006115500,0,0,0
0.006116750,0,0,1
0.006117875,0,0,0
0.006119125,0,0,1
0.006120250,0,0,0
0.006120875,1,0,0
0.006121625,1,0,1
0.006122750,1,0,0
0.006123500,0,0,0
0.006124000,0,0,1
0.006125125,0,0,0
0.006125750,1,0,0
0.006126500,1,0,1
0.006127667,1,0,0
0.006129042,1,0,1
0.006130167,1,0,0
0.006130917,0,0,0
0.006131417,0,0,1
0.006132417,0,0,0
0.006136792,0,0,1
0.006137958,0,0,0
0.006139208,0,0,1
0.006140333,0,0,0
0.006141583,0,0,1
0.006142708,0,0,0
0.006143333,1,0,0
0.006144083,1,0,1
0.006145208,1,0,0
0.006145958,0,0,0
0.006146458,0,0,1
0.006147583,0,0,0
0.006148833,0,0,1
0.006150000,0,0,0
0.006151250,0,0,1
0.006152375,0,0,0
0.006153625,0,0,1
0.006154625,0,0,0
0.006159000,0,0,1
0.006160125,0,0,0
0.006161417,0,0,1
0.006162542,0,0,0
0.006163792,0,0,1
0.006164917,0,0,0
0.006166167,0,0,1
0.006167292,0,0,0
0.006168542,0,0,1
0.006169667,0,0,0
0.006170917,0,0,1
0.006172083,0,0,0
0.006173333,0,0,1
0.006174458,0,0,0
0.006175708,0,0,1
0.006176708,0,0,0
0.006181083,0,0,1
0.006182208,0,0,0
0.006183458,0,0,1
0.006184625,0,0,0
0.006185875,0,0,1
0.006187000,0,0,0
0.006188250,0,0,1
0.006189375,0,0,0
0.006190000,1,0,0
0.006190750,1,0,1
0.006191875,1,0,0
0.006192625,0,0,0
0.006193125,0,0,1
0.006194250,0,0,0
0.006195542,0,0,1
0.006196667,0,0,0
0.006197292,1,0,0
0.006198042,1,0,1
0.006199042,1,0,0
0.006203542,1,0,1
0.006204667,1,0,0
0.006205458,0,0,0
0.006205958,0,0,1
0.006207083,0,0,0
0.006208333,0,0,1
0.006209458,0,0,0
0.006210083,1,0,0
0.006210833,1,0,1
0.006211958,1,0,0
0.006212708,0,0,0
0.006213208,0,0,1
0.006214333,0,0,0
0.006214958,1,0,0
0.006215708,1,0,1
0.006216875,1,0,0
0.006217625,0,0,0
0.006218125,0,0,1
0.006219250,0,0,0
0.006220500,0,0,1
0.006221500,0,0,0
0.006225875,0,0,1
0.006227000,0,0,0
0.006228292,0,0,1
0.006229417,0,0,0
0.006230667,0,0,1
0.006231792,0,0,0
0.006233042,0,0,1
0.006234167,0,0,0
0.006235417,0,0,1
0.006236542,0,0,0
0.006237833,0,0,1
0.006238958,0,0,0
0.006239583,1,0,0
0.006240333,1,0,1
0.006241458,1,0,0
0.006242208,0,0,0
0.006242708,0,0,1
0.006243708,0,0,0
0.006248125,0,0,1
0.006249250,0,0,0
0.006250500,0,0,1
0.006251625,0,0,0
0.006252875,0,0,1
0.006254000,0,0,0
0.006255250,0,0,1
0.006256375,0,0,0
0.006257625,0,0,1
0.006258792,0,0,0
0.006260042,0,0,1
0.006261167,0,0,0
0.006262417,0,0,1
0.006263542,0,0,0
0.006264167,1,0,0
0.006264917,1,0,1
0.006265917,1,0,0
0.006270458,1,0,1
0.006271583,1,0,0
0.006272958,1,0,1
0.006274083,1,0,0
0.006275458,1,0,1
0.006276583,1,0,0
0.006277958,1,0,1
0.006279125,1,0,0
0.006279875,0,0,0
0.006280375,0,0,1
0.006281500,0,0,0
0.006282750,0,0,1
0.006283875,0,0,0
0.006285125,0,0,1
0.006286250,0,0,0
0.006286875,1,0,0
0.006287625,1,0,1
0.006288625,1,0,0
0.006292542,0,0,0
0.006293042,0,0,1
0.006294167,0,0,0
0.006295417,0,0,1
0.006296542,0,0,0
0.006297792,0,0,1
0.006298917,0,0,0
0.006300167,0,0,1
0.006301333,0,0,0
0.006302583,0,0,1
0.006303708,0,0,0
0.006304958,0,0,1
0.006306083,0,0,0
0.006307333,0,0,1
0.006308458,0,0,0
0.006309083,1,0,0
0.006309833,1,0,1
0.006310833,1,0,0
0.006315375,1,0,1
0.006316500,1,0,0
0.006317250,0,0,0
0.006317750,0,0,1
0.006318875,0,0,0
0.006319500,1,0,0
0.006320250,1,0,1
0.006321375,1,0,0
0.006322750,1,0,1
0.006323917,1,0,0
0.006325292,1,0,1
0.006326417,1,0,0
0.006327167,0,0,0
0.006327667,0,0,1
0.006328792,0,0,0
0.006330042,0,0,1
0.006331167,0,0,0
0.006332417,0,0,1
0.006333417,0,0,0
0.006337833,0,0,1
0.006338958,0,0,0
0.006340208,0,0,1
0.006341333,0,0,0
0.006342583,0,0,1
0.006343708,0,0,0
0.006344958,0,0,1
0.006346083,0,0,0
0.006347375,0,0,1
0.006348500,0,0,0
0.006349750,0,0,1
0.006350875,0,0,0
0.006352125,0,0,1
0.006353250,0,0,0
0.006354500,0,0,1
0.006355500,0,0,0
0.006359917,0,0,1
0.006361042,0,0,0
0.006362292,0,0,1
0.006363417,0,0,0
0.006364667,0,0,1
0.006365792,0,0,0
0.006367042,0,0,1
0.006368167,0,0,0
0.006369417,0,0,1
0.006370583,0,0,0
0.006371833,0,0,1
0.006372958,0,0,0
0.006374208,0,0,1
0.006375333,0,0,0
0.006376583,0,0,1
0.006377583,0,0,0
0.006382000,0,0,1
0.006383125,0,0,0
0.006384375,0,0,1
0.006385500,0,0,0
0.006386750,0,0,1
0.006387875,0,0,0
0.006389125,0,0,1
0.006390250,0,0,0
0.006391500,0,0,1
0.006392625,0,0,0
0.006393917,0,0,1
0.006395042,0,0,0
0.006396292,0,0,1
0.006397417,0,0,0
0.006398667,0,0,1
0.006399667,0,0,0
0.006404042,0,0,1
0.006405167,0,0,0
0.006406458,0,0,1
0.006407583,0,0,0
0.006408833,0,0,1
0.006409958,0,0,0
0.006411208,0,0,1
0.006412333,0,0,0
0.006413583,0,0,1
0.006414708,0,0,0
0.006415958,0,0,1
0.006417125,0,0,0
0.006418375,0,0,1
0.006419500,0,0,0
0.006420750,0,0,1
0.006421750,0,0,0
0.006426125,0,0,1
0.006427250,0,0,0
0.006428542,0,0,1
0.006429667,0,0,0
0.006430917,0,0,1
0.006432042,0,0,0
0.006433292,0,0,1
0.006434417,0,0,0
0.006435667,0,0,1
0.006436792,0,0,0
0.006438042,0,0,1
0.006439208,0,0,0
0.006440458,0,0,1
0.006441583,0,0,0
0.006442833,0,0,1
0.006443833,0,0,0
0.006447583,1,0,0
0.006448333,1,0,1
0.006449500,1,0,0
0.006450250,0,0,0
0.006450750,0,0,1
0.006451875,0,0,0
0.006453125,0,0,1
0.006454250,0,0,0
0.006455500,0,0,1
0.006456625,0,0,0
0.006457875,0,0,1
0.006459042,0,0,0
0.006460292,0,0,1
0.006461417,0,0,0
0.006462667,0,0,1
0.006463792,0,0,0
0.006465042,0,0,1
0.006466042,0,0,0
0.006469833,1,0,0
0.006470583,1,0,1
0.006471708,1,0,0
0.006472458,0,0,0
0.006472958,0,0,1
0.006474083,0,0,0
0.006475333,0,0,1
0.006476458,0,0,0
0.006477708,0,0,1
0.006478833,0,0,0
0.006480083,0,0,1
0.006481250,0,0,0
0.006482500,0,0,1
0.006483625,0,0,0
0.006484875,0,0,1
0.006486000,0,0,0
0.006487250,0,0,1
0.006488250,0,0,0
0.006492667,0,0,1
0.006493792,0,0,0
0.006495042,0,0,1
0.006496167,0,0,0
0.006497417,0,0,1
0.006498542,0,0,0
0.006499792,0,0,1
0.006500917,0,0,0
0.006502167,0,0,1
0.006503333,0,0,0
0.006504583,0,0,1
0.006505708,0,0,0
0.006506958,0,0,1
0.006508083,0,0,0
0.006509333,0,0,1
0.006510333,0,0,0
0.006514750,0,0,1
0.006515875,0,0,0
0.006517125,0,0,1
0.006518250,0,0,0
0.006519500,0,0,1
0.006520625,0,0,0
0.006521875,0,0,1
0.006523000,0,0,0
0.006524292,0,0,1
0.006525417,0,0,0
0.006526667,0,0,1
0.006527792,0,0,0
0.006529042,0,0,1
0.006530167,0,0,0
0.006531417,0,0,1
0.006532417,0,0,0
0.006536833,0,0,1
0.006537958,0,0,0
0.006539208,0,0,1
0.006540333,0,0,0
0.006541583,0,0,1
0.006542708,0,0,0
0.006544000,0,0,1
0.006545125,0,0,0
0.006546375,0,0,1
0.006547500,0,0,0
0.006548750,0,0,1
0.006549875,0,0,0
0.006551125,0,0,1
0.006552250,0,0,0
0.006553542,0,0,1
0.006554542,0,0,0
0.006558917,0,0,1
0.006560042,0,0,0
0.006560667,1,0,0
0.006561417,1,0,1
0.006562583,1,0,0
0.006563333,0,0,0
0.006563833,0,0,1
0.006564958,0,0,0
0.006566208,0,0,1
0.006567333,0,0,0
0.006568583,0,0,1
0.006569708,0,0,0
0.006570333,1,0,0
0.006571083,1,0,1
0.006572250,1,0,0
0.006573625,1,0,1
0.006574750,1,0,0
0.006575500,0,0,0
0.006576000,0,0,1
0.006577000,0,0,0
0.006639875,0,0,1
0.006641000,0,0,0
0.006641667,1,0,0
0.006642417,1,0,1
0.006643542,1,0,0
0.006644292,0,0,0
0.006644792,0,0,1
0.006645917,0,0,0
0.006647167,0,0,1
0.006648292,0,0,0
0.006649542,0,0,1
0.006650667,0,0,0
0.006651292,1,0,0
0.006652042,1,0,1
0.006653208,1,0,0
0.006654583,1,0,1
0.006655708,1,0,0
0.006656458,0,0,0
0.006656958,0,0,1
0.006657958,0,0,0
0.006659708,0,1,0
0.012647000,0,0,0
0.012649542,0,0,1
0.012650667,0,0,0
0.012651917,0,0,1
0.012653042,0,0,0
0.012654292,0,0,1
0.012655417,0,0,0
0.012656667,0,0,1
0.012657792,0,0,0
0.012659083,0,0,1
0.012660208,0,0,0
0.012660833,1,0,0
0.012661583,1,0,1
0.012662708,1,0,0
0.012664083,1,0,1
0.012665208,1,0,0
0.012666583,1,0,1
0.012667583,1,0,0
0.012668625,0,0,0
0.012669500,0,0,1
0.012671000,0,0,0
0.012671500,0,0,1
0.012673000,1,0,0
0.012673500,1,0,1
0.012675000,1,0,0
0.012675042,0,0,0
0.012675500,0,0,1
0.012677042,1,0,0
0.012677542,1,0,1
0.012679042,1,0,0
0.012679542,1,0,1
0.012681042,1,0,0
0.012681542,1,0,1
0.012683042,0,0,0
0.012683542,0,0,1
0.012684917,0,0,0
0.012685958,0,1,0
0.012686125,1,1,0
0.012690833,1,0,0
0.012693583,1,0,1
0.012694708,1,0,0
0.012696125,1,0,1
0.012697250,1,0,0
0.012698625,1,0,1
0.012699750,1,0,0
0.012700500,0,0,0
0.012701000,0,0,1
0.012702125,0,0,0
0.012703375,0,0,1
0.012704542,0,0,0
0.012705792,0,0,1
0.012706917,0,0,0
0.012708167,0,0,1
0.012709292,0,0,0
0.012709917,1,0,0
0.012710667,1,0,1
0.012711667,1,0,0
0.012714083,0,0,0
0.012714583,0,0,1
0.012715708,0,0,0
0.012716958,0,0,1
0.012718083,0,0,0
0.012719333,0,0,1
0.012720458,0,0,0
0.012721708,0,0,1
0.012722833,0,0,0
0.012724125,0,0,1
0.012725250,0,0,0
0.012726500,0,0,1
0.012727625,0,0,0
0.012728875,0,0,1
0.012730000,0,0,0
0.012731250,0,0,1
0.012732250,0,0,0
0.012733042,0,1,0
0.012736792,0,0,0
0.012738792,1,0,0
0.012739542,1,0,1
0.012740667,1,0,0
0.012742083,1,0,1
0.012743208,1,0,0
0.012744583,1,0,1
0.012745708,1,0,0
0.012746458,0,0,0
0.012746958,0,0,1
0.012748083,0,0,0
0.012749333,0,0,1
0.012750458,0,0,0
0.012751750,0,0,1
0.012752875,0,0,0
0.012753500,1,0,0
0.012754250,1,0,1
0.012755375,1,0,0
0.012756125,0,0,0
0.012756625,0,0,1
0.012757625,0,0,0
0.012760542,0,0,1
0.012761667,0,0,0
0.012762917,0,0,1
0.012764042,0,0,0
0.012765292,0,0,1
0.012766417,0,0,0
0.012767667,0,0,1
0.012768792,0,0,0
0.012770083,0,0,1
0.012771208,0,0,0
0.012772458,0,0,1
0.012773583,0,0,0
0.012774833,0,0,1
0.012775958,0,0,0
0.012777208,0,0,1
0.012778208,0,0,0
0.012779000,0,1,0
0.012783375,0,0,0
0.012786000,0,0,1
0.012787125,0,0,0
0.012788375,0,0,1
0.012789500,0,0,0
0.012790167,1,0,0
0.012790917,1,0,1
0.012792042,1,0,0
0.012792792,0,0,0
0.012793292,0,0,1
0.012794417,0,0,0
0.012795667,0,0,1
0.012796792,0,0,0
0.012797417,1,0,0
0.012798167,1,0,1
0.012799292,1,0,0
0.012800708,1,0,1
0.012801833,1,0,0
0.012803208,1,0,1
0.012804208,1,0,0
0.012806583,0,0,0
0.012807083,0,0,1
0.012808208,0,0,0
0.012808833,1,0,0
0.012809583,1,0,1
0.012810750,1,0,0
0.012812125,1,0,1
0.012813250,1,0,0
0.012814625,1,0,1
0.012815750,1,0,0
0.012816500,0,0,0
0.012817000,0,0,1
0.012818125,0,0,0
0.012819375,0,0,1
0.012820500,0,0,0
0.012821792,0,0,1
0.012822917,0,0,0
0.012824167,0,0,1
0.012825167,0,0,0
0.012825917,0,1,0
0.015650208,0,0,0
0.015652250,1,0,0
0.015653000,1,0,1
0.015654125,1,0,0
0.015655500,1,0,1
0.015656625,1,0,0
0.015658000,1,0,1
0.015659167,1,0,0
0.015659917,0,0,0
0.015660417,0,0,1
0.015661542,0,0,0
0.015662792,0,0,1
0.015663917,0,0,0
0.015665167,0,0,1
0.015666292,0,0,0
0.015667542,0,0,1
0.015668708,0,0,0
0.015669333,1,0,0
0.015670083,1,0,1
0.015671083,1,0,0
0.015673458,0,0,0
0.015673958,0,0,1
0.015675083,0,0,0
0.015676333,0,0,1
0.015677458,0,0,0
0.015678750,0,0,1
0.015679875,0,0,0
0.015681125,0,0,1
0.015682250,0,0,0
0.015683500,0,0,1
0.015684625,0,0,0
0.015685875,0,0,1
0.015687000,0,0,0
0.015688292,0,0,1
0.015689417,0,0,0
0.015690667,0,0,1
0.015691667,0,0,0
0.015692417,0,1,0
0.015696167,0,0,0
0.015698208,1,0,0
0.015698958,1,0,1
0.015700083,1,0,0
0.015701458,1,0,1
0.015702583,1,0,0
0.015703958,1,0,1
0.015705083,1,0,0
0.015705833,0,0,0
0.015706333,0,0,1
0.015707500,0,0,0
0.015708750,0,0,1
0.015709875,0,0,0
0.015711125,0,0,1
0.015712250,0,0,0
0.015712875,1,0,0
0.015713625,1,0,1
0.015714750,1,0,0
0.015715542,0,0,0
0.015716042,0,0,1
0.015717042,0,0,0
0.015719917,0,0,1
0.015721042,0,0,0
0.015722292,0,0,1
0.015723417,0,0,0
0.015724667,0,0,1
0.015725833,0,0,0
0.015727083,0,0,1
0.015728208,0,0,0
0.015729458,0,0,1
0.015730583,0,0,0
0.015731833,0,0,1
0.015732958,0,0,0
0.015734208,0,0,1
0.015735375,0,0,0
0.015736625,0,0,1
0.015737625,0,0,0
0.015738375,0,1,0
0.015742750,0,0,0
0.015745417,0,0,1
0.015746542,0,0,0
0.015747792,0,0,1
0.015748917,0,0,0
0.015749542,1,0,0
0.015750292,1,0,1
0.015751417,1,0,0
0.015752167,0,0,0
0.015752667,0,0,1
0.015753792,0,0,0
0.015755083,0,0,1
0.015756208,0,0,0
0.015756833,1,0,0
0.015757583,1,0,1
0.015758708,1,0,0
0.015760083,1,0,1
0.015761208,1,0,0
0.015762583,1,0,1
0.015763583,1,0,0
0.015766000,0,0,0
0.015766500,0,0,1
0.015767625,0,0,0
0.015768250,1,0,0
0.015769000,1,0,1
0.015770125,1,0,0
0.015771500,1,0,1
0.015772625,1,0,0
0.015774042,1,0,1
0.015775167,1,0,0
0.015775917,0,0,0
0.015776417,0,0,1
0.015777542,0,0,0
0.015778792,0,0,1
0.015779917,0,0,0
0.015781167,0,0,1
0.015782292,0,0,0
0.015783542,0,0,1
0.015784583,0,0,0
0.015785333,0,1,0
0.015852583,0,0,0
0.015855208,0,0,1
0.015856375,0,0,0
0.015857625,0,0,1
0.015858750,0,0,0
0.015859375,1,0,0
0.015860125,1,0,1
0.015861250,1,0,0
0.015862000,0,0,0
0.015862500,0,0,1
0.015863625,0,0,0
0.015864875,0,0,1
