Time [s],Channel 0,Channel 4,Channel 5
0.003370083,1,0,0
0.003371208,0,0,0
0.003372500,1,0,0
0.003373625,0,0,0
0.003374875,1,0,0
0.003376000,0,0,0
0.003377250,1,0,0
0.003378417,0,0,0
0.003379667,1,0,0
0.003380667,0,0,0
0.003381417,0,0,1
0.003385083,0,0,0
0.003386958,0,1,0
0.003387708,1,1,0
0.003388833,0,1,0
0.003390208,1,1,0
0.003391375,0,1,0
0.003392750,1,1,0
0.003393875,0,1,0
0.003394625,0,0,0
0.003395125,1,0,0
0.003396250,0,0,0
0.003397542,1,0,0
0.003398667,0,0,0
0.003399917,1,0,0
0.003401042,0,0,0
0.003401667,0,1,0
0.003402417,1,1,0
0.003403542,0,1,0
0.003404333,0,0,0
0.003404833,1,0,0
0.003405833,0,0,0
0.003408583,1,0,0
0.003409750,0,0,0
0.003411000,1,0,0
0.003412125,0,0,0
0.003413375,1,0,0
0.003414500,0,0,0
0.003415750,1,0,0
0.003416917,0,0,0
0.003418167,1,0,0
0.003419292,0,0,0
0.003420542,1,0,0
0.003421708,0,0,0
0.003422958,1,0,0
0.003424083,0,0,0
0.003425333,1,0,0
0.003426333,0,0,0
0.003427083,0,0,1
0.003430875,0,0,0
0.003433375,1,0,0
0.003434542,0,0,0
0.003435792,1,0,0
0.003436917,0,0,0
0.003437542,0,1,0
0.003438292,1,1,0
0.003439458,0,1,0
0.003440208,0,0,0
0.003440708,1,0,0
0.003441833,0,0,0
0.003443083,1,0,0
0.003444208,0,0,0
0.003444833,0,1,0
0.003445625,1,1,0
0.003446750,0,1,0
0.003448125,1,1,0
0.003449250,0,1,0
0.003450625,1,1,0
0.003451667,0,1,0
0.003453917,0,0,0
0.003454417,1,0,0
0.003455542,0,0,0
0.003456167,0,1,0
0.003456958,1,1,0
0.003458083,0,1,0
0.003459458,1,1,0
0.003460583,0,1,0
0.003461958,1,1,0
0.003463125,0,1,0
0.003463875,0,0,0
0.003464375,1,0,0
0.003465500,0,0,0
0.003466750,1,0,0
0.003467875,0,0,0
0.003469167,1,0,0
0.003470292,0,0,0
0.003471542,1,0,0
0.003472542,0,0,0
0.003473292,0,0,1
0.003539375,0,0,0
0.003541917,1,0,0
0.003543042,0,0,0
0.003544292,1,0,0
0.003545417,0,0,0
0.003546042,0,1,0
0.003546792,1,1,0
0.003547958,0,1,0
0.003548708,0,0,0
0.003549208,1,0,0
0.003550333,0,0,0
0.003551583,1,0,0
0.003552750,0,0,0
0.003553375,0,1,0
0.003554125,1,1,0
0.003555250,0,1,0
0.003556000,0,0,0
0.003556500,1,0,0
0.003557625,0,0,0
0.003558250,0,1,0
0.003559042,1,1,0
0.003560042,0,1,0
0.003562292,0,0,0
0.003562792,1,0,0
0.003563917,0,0,0
0.003565208,1,0,0
0.003566333,0,0,0
0.003566958,0,1,0
0.003567708,1,1,0
0.003568833,0,1,0
0.003569583,0,0,0
0.003570083,1,0,0
0.003571250,0,0,0
0.003572500,1,0,0
0.003573625,0,0,0
0.003574875,1,0,0
0.003576000,0,0,0
0.003576625,0,1,0
0.003577417,1,1,0
0.003578542,0,1,0
0.003579292,0,0,0
0.003579792,1,0,0
0.003580792,0,0,0
0.003581542,0,0,1
0.003585583,0,0,0
0.003588083,1,0,0
0.003589250,0,0,0
0.003590500,1,0,0
0.003591625,0,0,0
0.003592250,0,1,0
0.003593000,1,1,0
0.003594125,0,1,0
0.003594875,0,0,0
0.003595375,1,0,0
0.003596542,0,0,0
0.003597792,1,0,0
0.003598917,0,0,0
0.003600167,1,0,0
0.003601292,0,0,0
0.003602583,1,0,0
0.003603708,0,0,0
0.003604958,1,0,0
0.003605958,0,0,0
0.003608083,0,1,0
0.003608875,1,1,0
0.003610000,0,1,0
0.003610750,0,0,0
0.003611250,1,0,0
0.003612375,0,0,0
0.003613625,1,0,0
0.003614792,0,0,0
0.003616042,1,0,0
0.003617167,0,0,0
0.003617792,0,1,0
0.003618542,1,1,0
0.003619667,0,1,0
0.003621083,1,1,0
0.003622208,0,1,0
0.003623583,1,1,0
0.003624708,0,1,0
0.003625458,0,0,0
0.003625958,1,0,0
0.003627000,0,0,0
0.003627750,0,0,1
0.003631500,0,0,0
0.003634042,1,0,0
0.003635167,0,0,0
0.003636417,1,0,0
0.003637542,0,0,0
0.003638167,0,1,0
0.003638958,1,1,0
0.003640083,0,1,0
0.003640833,0,0,0
0.003641333,1,0,0
0.003642458,0,0,0
0.003643708,1,0,0
0.003644833,0,0,0
0.003645500,0,1,0
0.003646250,1,1,0
0.003647375,0,1,0
0.003648750,1,1,0
0.003649875,0,1,0
0.003651292,1,1,0
0.003652292,0,1,0
0.003654542,0,0,0
0.003655042,1,0,0
0.003656167,0,0,0
0.003656792,0,1,0
0.003657583,1,1,0
0.003658708,0,1,0
0.003660083,1,1,0
0.003661208,0,1,0
0.003662583,1,1,0
0.003663750,0,1,0
0.003664500,0,0,0
0.003665000,1,0,0
0.003666125,0,0,0
0.003667375,1,0,0
0.003668500,0,0,0
0.003669792,1,0,0
0.003670917,0,0,0
0.003672167,1,0,0
0.003673167,0,0,0
0.003673917,0,0,1
0.003677583,0,0,0
0.003679458,0,1,0
0.003680208,1,1,0
0.003681333,0,1,0
0.003682750,1,1,0
0.003683875,0,1,0
0.003685250,1,1,0
0.003686375,0,1,0
0.003687125,0,0,0
0.003687667,1,0,0
0.003688792,0,0,0
0.003690042,1,0,0
0.003691167,0,0,0
0.003692417,1,0,0
0.003693583,0,0,0
0.003694833,1,0,0
0.003695958,0,0,0
0.003696583,0,1,0
0.003697333,1,1,0
0.003698333,0,1,0
0.003700625,0,0,0
0.003701125,1,0,0
0.003702250,0,0,0
0.003703500,1,0,0
0.003704625,0,0,0
0.003705917,1,0,0
0.003707042,0,0,0
0.003708292,1,0,0
0.003709417,0,0,0
0.003710667,1,0,0
0.003711833,0,0,0
0.003713083,1,0,0
0.003714208,0,0,0
0.003715458,1,0,0
0.003716583,0,0,0
0.003717875,1,0,0
0.003718875,0,0,0
0.003719625,0,0,1
0.003723250,0,0,0
0.003725167,0,1,0
0.003725917,1,1,0
0.003727042,0,1,0
0.003728417,1,1,0
0.003729542,0,1,0
0.003730958,1,1,0
0.003732083,0,1,0
0.003732833,0,0,0
0.003733333,1,0,0
0.003734458,0,0,0
0.003735750,1,0,0
0.003736875,0,0,0
0.003738125,1,0,0
0.003739250,0,0,0
0.003739875,0,1,0
0.003740625,1,1,0
0.003741792,0,1,0
0.003742542,0,0,0
0.003743042,1,0,0
0.003744042,0,0,0
0.003746792,1,0,0
0.003747958,0,0,0
0.003749208,1,0,0
0.003750333,0,0,0
0.003751583,1,0,0
0.003752708,0,0,0
0.003754000,1,0,0
0.003755125,0,0,0
0.003756375,1,0,0
0.003757500,0,0,0
0.003758750,1,0,0
0.003759917,0,0,0
0.003761167,1,0,0
0.003762292,0,0,0
0.003763542,1,0,0
0.003764542,0,0,0
0.003765333,0,0,1
0.003781292,0,0,0
0.003783208,0,1,0
0.003783958,1,1,0
0.003785083,0,1,0
0.003785833,0,0,0
0.003786333,1,0,0
0.003787458,0,0,0
0.003788083,0,1,0
0.003788875,1,1,0
0.003790000,0,1,0
0.003790750,0,0,0
0.003791250,1,0,0
0.003792375,0,0,0
0.003793625,1,0,0
0.003794792,0,0,0
0.003796042,1,0,0
0.003797167,0,0,0
0.003798417,1,0,0
0.003799542,0,0,0
0.003800833,1,0,0
0.003801833,0,0,0
0.003805958,1,0,0
0.003807125,0,0,0
0.003808375,1,0,0
0.003809500,0,0,0
0.003810750,1,0,0
0.003811875,0,0,0
0.003812500,0,1,0
0.003813292,1,1,0
0.003814417,0,1,0
0.003815167,0,0,0
0.003815667,1,0,0
0.003816792,0,0,0
0.003817417,0,1,0
0.003818167,1,1,0
0.003819333,0,1,0
0.003820708,1,1,0
0.003821833,0,1,0
0.003822583,0,0,0
0.003823083,1,0,0
0.003824083,0,0,0
0.003828500,1,0,0
0.003829625,0,0,0
0.003830875,1,0,0
0.003832042,0,0,0
0.003833292,1,0,0
0.003834417,0,0,0
0.003835042,0,1,0
0.003835792,1,1,0
0.003836917,0,1,0
0.003837708,0,0,0
0.003838208,1,0,0
0.003839333,0,0,0
0.003840583,1,0,0
0.003841708,0,0,0
0.003842958,1,0,0
0.003844125,0,0,0
0.003845375,1,0,0
0.003846375,0,0,0
0.003850792,1,0,0
0.003851917,0,0,0
0.003853167,1,0,0
0.003854292,0,0,0
0.003855542,1,0,0
0.003856708,0,0,0
0.003857958,1,0,0
0.003859083,0,0,0
0.003860333,1,0,0
0.003861458,0,0,0
0.003862750,1,0,0
0.003863875,0,0,0
0.003865125,1,0,0
0.003866250,0,0,0
0.003867500,1,0,0
0.003868542,0,0,0
0.003872292,0,1,0
0.003873042,1,1,0
0.003874208,0,1,0
0.003875583,1,1,0
0.003876708,0,1,0
0.003878083,1,1,0
0.003879208,0,1,0
0.003879958,0,0,0
0.003880500,1,0,0
0.003881625,0,0,0
0.003882250,0,1,0
0.003883000,1,1,0
0.003884125,0,1,0
0.003885500,1,1,0
0.003886667,0,1,0
0.003887417,0,0,0
0.003887917,1,0,0
0.003889042,0,0,0
0.003890292,1,0,0
0.003891292,0,0,0
0.003895083,0,1,0
0.003895833,1,1,0
0.003896958,0,1,0
0.003898333,1,1,0
0.003899500,0,1,0
0.003900875,1,1,0
0.003902000,0,1,0
0.003902750,0,0,0
0.003903250,1,0,0
0.003904375,0,0,0
0.003905042,0,1,0
0.003905792,1,1,0
0.003906917,0,1,0
0.003907667,0,0,0
0.003908167,1,0,0
0.003909292,0,0,0
0.003910542,1,0,0
0.003911708,0,0,0
0.003912333,0,1,0
0.003913083,1,1,0
0.003914083,0,1,0
0.003918000,0,0,0
0.003918500,1,0,0
0.003919625,0,0,0
0.003920875,1,0,0
0.003922000,0,0,0
0.003923250,1,0,0
0.003924417,0,0,0
0.003925667,1,0,0
0.003926792,0,0,0
0.003928042,1,0,0
0.003929167,0,0,0
0.003930417,1,0,0
0.003931583,0,0,0
0.003932833,1,0,0
0.003933958,0,0,0
0.003934583,0,1,0
0.003935333,1,1,0
0.003936333,0,1,0
0.003940250,0,0,0
0.003940750,1,0,0
0.003941875,0,0,0
0.003943167,1,0,0
0.003944292,0,0,0
0.003945542,1,0,0
0.003946667,0,0,0
0.003947917,1,0,0
0.003949042,0,0,0
0.003950333,1,0,0
0.003951458,0,0,0
0.003952708,1,0,0
0.003953833,0,0,0
0.003955083,1,0,0
0.003956250,0,0,0
0.003956875,0,1,0
0.003957625,1,1,0
0.003958625,0,1,0
0.003963167,1,1,0
0.003964292,0,1,0
0.003965667,1,1,0
0.003966792,0,1,0
0.003968208,1,1,0
0.003969333,0,1,0
0.003970708,1,1,0
0.003971833,0,1,0
0.003972583,0,0,0
0.003973083,1,0,0
0.003974250,0,0,0
0.003975500,1,0,0
0.003976625,0,0,0
0.003977875,1,0,0
0.003979000,0,0,0
0.003980292,1,0,0
0.003981292,0,0,0
0.003985667,1,0,0
0.003986833,0,0,0
0.003988083,1,0,0
0.003989208,0,0,0
0.003990458,1,0,0
0.003991583,0,0,0
0.003992875,1,0,0
0.003994000,0,0,0
0.003995250,1,0,0
0.003996375,0,0,0
0.003997625,1,0,0
0.003998750,0,0,0
0.004000042,1,0,0
0.004001167,0,0,0
0.004001792,0,1,0
0.004002542,1,1,0
0.004003542,0,1,0
0.004008083,1,1,0
0.004009208,0,1,0
0.004010583,1,1,0
0.004011750,0,1,0
0.004013125,1,1,0
0.004014250,0,1,0
0.004015000,0,0,0
0.004015500,1,0,0
0.004016625,0,0,0
0.004017292,0,1,0
0.004018042,1,1,0
0.004019167,0,1,0
0.004020542,1,1,0
0.004021667,0,1,0
0.004023042,1,1,0
0.004024208,0,1,0
0.004024958,0,0,0
0.004025458,1,0,0
0.004026458,0,0,0
0.004030875,1,0,0
0.004032000,0,0,0
0.004033250,1,0,0
0.004034375,0,0,0
0.004035625,1,0,0
0.004036792,0,0,0
0.004038042,1,0,0
0.004039167,0,0,0
0.004040417,1,0,0
0.004041542,0,0,0
0.004042833,1,0,0
0.004043958,0,0,0
0.004045208,1,0,0
0.004046333,0,0,0
0.004047583,1,0,0
0.004048625,0,0,0
0.004053000,1,0,0
0.004054125,0,0,0
0.004055417,1,0,0
0.004056542,0,0,0
0.004057792,1,0,0
0.004058917,0,0,0
0.004060167,1,0,0
0.004061333,0,0,0
0.004062583,1,0,0
0.004063708,0,0,0
0.004064958,1,0,0
0.004066083,0,0,0
0.004067333,1,0,0
0.004068500,0,0,0
0.004069750,1,0,0
0.004070750,0,0,0
0.004074542,0,1,0
0.004075292,1,1,0
0.004076417,0,1,0
0.004077792,1,1,0
0.004078917,0,1,0
0.004079667,0,0,0
0.004080208,1,0,0
0.004081333,0,0,0
0.004082583,1,0,0
0.004083708,0,0,0
0.004084333,0,1,0
0.004085083,1,1,0
0.004086250,0,1,0
0.004087000,0,0,0
0.004087500,1,0,0
0.004088625,0,0,0
0.004089875,1,0,0
0.004091000,0,0,0
0.004092292,1,0,0
0.004093292,0,0,0
0.004097667,1,0,0
0.004098833,0,0,0
0.004100083,1,0,0
0.004101208,0,0,0
0.004102458,1,0,0
0.004103583,0,0,0
0.004104875,1,0,0
0.004106000,0,0,0
0.004106625,0,1,0
0.004107375,1,1,0
0.004108500,0,1,0
0.004109917,1,1,0
0.004111042,0,1,0
0.004112417,1,1,0
0.004113542,0,1,0
0.004114917,1,1,0
0.004115958,0,1,0
0.004119833,0,0,0
0.004120333,1,0,0
0.004121500,0,0,0
0.004122750,1,0,0
0.004123875,0,0,0
0.004125125,1,0,0
0.004126250,0,0,0
0.004127542,1,0,0
0.004128667,0,0,0
0.004129917,1,0,0
0.004131042,0,0,0
0.004131667,0,1,0
0.004132417,1,1,0
0.004133583,0,1,0
0.004134333,0,0,0
0.004134833,1,0,0
0.004135958,0,0,0
0.004136583,0,1,0
0.004137333,1,1,0
0.004138333,0,1,0
0.004142875,1,1,0
0.004144000,0,1,0
0.004144750,0,0,0
0.004145292,1,0,0
0.004146417,0,0,0
0.004147667,1,0,0
0.004148792,0,0,0
0.004150042,1,0,0
0.004151167,0,0,0
0.004152458,1,0,0
0.004153583,0,0,0
0.004154833,1,0,0
0.004155958,0,0,0
0.004157208,1,0,0
0.004158375,0,0,0
0.004159625,1,0,0
0.004160625,0,0,0
0.004164417,0,1,0
0.004165167,1,1,0
0.004166292,0,1,0
0.004167042,0,0,0
0.004167542,1,0,0
0.004168667,0,0,0
0.004169958,1,0,0
0.004171083,0,0,0
0.004172333,1,0,0
0.004173458,0,0,0
0.004174708,1,0,0
0.004175875,0,0,0
0.004177125,1,0,0
0.004178250,0,0,0
0.004179500,1,0,0
0.004180625,0,0,0
0.004181875,1,0,0
0.004182917,0,0,0
0.004187292,1,0,0
0.004188458,0,0,0
0.004189708,1,0,0
0.004190833,0,0,0
0.004192083,1,0,0
0.004193208,0,0,0
0.004194500,1,0,0
0.004195625,0,0,0
0.004196875,1,0,0
0.004198000,0,0,0
0.004199250,1,0,0
0.004200417,0,0,0
0.004201667,1,0,0
0.004202792,0,0,0
0.004204042,1,0,0
0.004205042,0,0,0
0.004209458,1,0,0
0.004210583,0,0,0
0.004211875,1,0,0
0.004213000,0,0,0
0.004214250,1,0,0
0.004215375,0,0,0
0.004216625,1,0,0
0.004217792,0,0,0
0.004219042,1,0,0
0.004220167,0,0,0
0.004221417,1,0,0
0.004222542,0,0,0
0.004223833,1,0,0
0.004224958,0,0,0
0.004226208,1,0,0
0.004227208,0,0,0
0.004231625,1,0,0
0.004232750,0,0,0
0.004234000,1,0,0
0.004235125,0,0,0
0.004236417,1,0,0
0.004237542,0,0,0
0.004238792,1,0,0
0.004239917,0,0,0
0.004241167,1,0,0
0.004242333,0,0,0
0.004243583,1,0,0
0.004244708,0,0,0
0.004245333,0,1,0
0.004246083,1,1,0
0.004247250,0,1,0
0.004248000,0,0,0
0.004248500,1,0,0
0.004249500,0,0,0
0.004253917,1,0,0
0.004255042,0,0,0
0.004256292,1,0,0
0.004257417,0,0,0
0.004258667,1,0,0
0.004259833,0,0,0
0.004261083,1,0,0
0.004262208,0,0,0
0.004263458,1,0,0
0.004264583,0,0,0
0.004265875,1,0,0
0.004267000,0,0,0
0.004268250,1,0,0
0.004269375,0,0,0
0.004270667,1,0,0
0.004271667,0,0,0
0.004339000,0,1,0
0.004339750,1,1,0
0.004340875,0,1,0
0.004342250,1,1,0
0.004343417,0,1,0
0.004344167,0,0,0
0.004344667,1,0,0
0.004345792,0,0,0
0.004346417,0,1,0
0.004347167,1,1,0
0.004348292,0,1,0
0.004349708,1,1,0
0.004350833,0,1,0
0.004352208,1,1,0
0.004353333,0,1,0
0.004354750,1,1,0
0.004355875,0,1,0
0.004356625,0,0,0
0.004357125,1,0,0
0.004358125,0,0,0
0.004359875,0,0,1
0.010361708,0,0,0
0.010364083,1,0,0
0.010365208,0,0,0
0.010366500,1,0,0
0.010367625,0,0,0
0.010368875,1,0,0
0.010370000,0,0,0
0.010371292,1,0,0
0.010372417,0,0,0
0.010373667,1,0,0
0.010374792,0,0,0
0.010375417,0,1,0
0.010376167,1,1,0
0.010377333,0,1,0
0.010378708,1,1,0
0.010379833,0,1,0
0.010381208,1,1,0
0.010382208,0,1,0
0.010383250,0,0,0
0.010384125,1,0,0
0.010385625,0,0,0
0.010386125,1,0,0
0.010387625,0,0,0
0.010387667,0,1,0
0.010388125,1,1,0
0.010389667,0,0,0
0.010390167,1,0,0
0.010391667,0,1,0
0.010392167,1,1,0
0.010393667,0,1,0
0.010394167,1,1,0
0.010395667,0,1,0
0.010396208,1,1,0
0.010397708,0,0,0
0.010398208,1,0,0
0.010399583,0,0,0
0.010400333,0,0,1
0.010400542,0,1,1
0.010405125,0,1,0
0.010407750,1,1,0
0.010408917,0,1,0
0.010410292,1,1,0
0.010411417,0,1,0
0.010412792,1,1,0
0.010413917,0,1,0
0.010414708,0,0,0
0.010415208,1,0,0
0.010416333,0,0,0
0.010417583,1,0,0
0.010418708,0,0,0
0.010419958,1,0,0
0.010421125,0,0,0
0.010422375,1,0,0
0.010423500,0,0,0
0.010424125,0,1,0
0.010424875,1,1,0
0.010425875,0,1,0
0.010428167,0,0,0
0.010428667,1,0,0
0.010429792,0,0,0
0.010431042,1,0,0
0.010432167,0,0,0
0.010433458,1,0,0
0.010434583,0,0,0
0.010435833,1,0,0
0.010436958,0,0,0
0.010438208,1,0,0
0.010439375,0,0,0
0.010440625,1,0,0
0.010441750,0,0,0
0.010443000,1,0,0
0.010444125,0,0,0
0.010445417,1,0,0
0.010446417,0,0,0
0.010447167,0,0,1
0.010450833,0,0,0
0.010452708,0,1,0
0.010453458,1,1,0
0.010454583,0,1,0
0.010455958,1,1,0
0.010457125,0,1,0
0.010458500,1,1,0
0.010459625,0,1,0
0.010460375,0,0,0
0.010460875,1,0,0
0.010462042,0,0,0
0.010463292,1,0,0
0.010464417,0,0,0
0.010465667,1,0,0
0.010466792,0,0,0
0.010467417,0,1,0
0.010468208,1,1,0
0.010469333,0,1,0
0.010470083,0,0,0
0.010470583,1,0,0
0.010471583,0,0,0
0.010474375,1,0,0
0.010475500,0,0,0
0.010476750,1,0,0
0.010477875,0,0,0
0.010479167,1,0,0
0.010480292,0,0,0
0.010481542,1,0,0
0.010482667,0,0,0
0.010483917,1,0,0
0.010485083,0,0,0
0.010486333,1,0,0
0.010487458,0,0,0
0.010488708,1,0,0
0.010489833,0,0,0
0.010491125,1,0,0
0.010492125,0,0,0
0.010492875,0,0,1
0.010496667,0,0,0
0.010499167,1,0,0
0.010500292,0,0,0
0.010501583,1,0,0
0.010502708,0,0,0
0.010503333,0,1,0
0.010504083,1,1,0
0.010505208,0,1,0
0.010505958,0,0,0
0.010506458,1,0,0
0.010507625,0,0,0
0.010508875,1,0,0
0.010510000,0,0,0
0.010510625,0,1,0
0.010511375,1,1,0
0.010512542,0,1,0
0.010513917,1,1,0
0.010515042,0,1,0
0.010516417,1,1,0
0.010517417,0,1,0
0.010519708,0,0,0
0.010520208,1,0,0
0.010521333,0,0,0
0.010521958,0,1,0
0.010522708,1,1,0
0.010523875,0,1,0
0.010525250,1,1,0
0.010526375,0,1,0
0.010527750,1,1,0
0.010528875,0,1,0
0.010529625,0,0,0
0.010530167,1,0,0
0.010531292,0,0,0
0.010532542,1,0,0
0.010533667,0,0,0
0.010534917,1,0,0
0.010536083,0,0,0
0.010537333,1,0,0
0.010538333,0,0,0
0.010539083,0,0,1
0.013374375,0,0,0
0.013376292,0,1,0
0.013377042,1,1,0
0.013378167,0,1,0
0.013379542,1,1,0
0.013380708,0,1,0
0.013382083,1,1,0
0.013383208,0,1,0
0.013383958,0,0,0
0.013384458,1,0,0
0.013385625,0,0,0
0.013386875,1,0,0
0.013388000,0,0,0
0.013389250,1,0,0
0.013390375,0,0,0
0.013391667,1,0,0
0.013392792,0,0,0
0.013393417,0,1,0
0.013394167,1,1,0
0.013395167,0,1,0
0.013397458,0,0,0
0.013397958,1,0,0
0.013399083,0,0,0
0.013400333,1,0,0
0.013401458,0,0,0
0.013402750,1,0,0
0.013403875,0,0,0
0.013405125,1,0,0
0.013406250,0,0,0
0.013407542,1,0,0
0.013408667,0,0,0
0.013409917,1,0,0
0.013411042,0,0,0
0.013412292,1,0,0
0.013413458,0,0,0
0.013414708,1,0,0
0.013415708,0,0,0
0.013416458,0,0,1
0.013420125,0,0,0
0.013422000,0,1,0
0.013422750,1,1,0
0.013423875,0,1,0
0.013425292,1,1,0
0.013426417,0,1,0
0.013427792,1,1,0
0.013428917,0,1,0
0.013429708,0,0,0
0.013430208,1,0,0
0.013431333,0,0,0
0.013432583,1,0,0
0.013433708,0,0,0
0.013435000,1,0,0
0.013436125,0,0,0
0.013436750,0,1,0
0.013437500,1,1,0
0.013438625,0,1,0
0.013439375,0,0,0
0.013439875,1,0,0
0.013440917,0,0,0
0.013443667,1,0,0
0.013444792,0,0,0
0.013446083,1,0,0
0.013447208,0,0,0
0.013448458,1,0,0
0.013449583,0,0,0
0.013450833,1,0,0
0.013452000,0,0,0
0.013453250,1,0,0
0.013454375,0,0,0
0.013455625,1,0,0
0.013456792,0,0,0
0.013458042,1,0,0
0.013459167,0,0,0
0.013460417,1,0,0
0.013461417,0,0,0
0.013462208,0,0,1
0.013465958,0,0,0
0.013468500,1,0,0
0.013469625,0,0,0
0.013470875,1,0,0
0.013472000,0,0,0
0.013472625,0,1,0
0.013473417,1,1,0
0.013474542,0,1,0
0.013475292,0,0,0
0.013475792,1,0,0
0.013476917,0,0,0
0.013478167,1,0,0
0.013479333,0,0,0
0.013479958,0,1,0
0.013480708,1,1,0
0.013481833,0,1,0
0.013483208,1,1,0
0.013484375,0,1,0
0.013485750,1,1,0
0.013486750,0,1,0
0.013489042,0,0,0
0.013489542,1,0,0
0.013490667,0,0,0
0.013491292,0,1,0
0.013492042,1,1,0
0.013493167,0,1,0
0.013494583,1,1,0
0.013495708,0,1,0
0.013497083,1,1,0
0.013498208,0,1,0
0.013498958,0,0,0
0.013499458,1,0,0
0.013500625,0,0,0
0.013501875,1,0,0
0.013503000,0,0,0
0.013504250,1,0,0
0.013505375,0,0,0
0.013506667,1,0,0
0.013507667,0,0,0
0.013508417,0,0,1
0.013572500,0,0,0
0.013575042,1,0,0
0.013576167,0,0,0
0.013577417,1,0,0
0.013578542,0,0,0
0.013579208,0,1,0
0.013579958,1,1,0
